split,contrast,id,scene,n_lights,patch_mean_delta,pixel_mean_delta
test,B-A,Place90_12,Place90,2,0.5246758460998535,0.25976748240775915
test,B-C,Place90_12,Place90,2,-0.42377185821533203,-0.3510244133099736
test,B-A,Place901_1,Place901,1,-0.4082123041152954,-0.4082135661236814
test,B-C,Place901_1,Place901,1,0.1900954246520996,0.19009117860466618
test,B-A,Place901_12,Place901,2,-0.5420069694519043,-0.5430195255012347
test,B-C,Place901_12,Place901,2,-0.07325983047485352,-0.056530637094013514
test,B-A,Place902_1,Place902,1,1.7455649375915527,1.7455574812171921
test,B-C,Place902_1,Place902,1,2.251389980316162,2.2513781139184705
test,B-A,Place902_12,Place902,2,-0.4353823661804199,-0.4356194338031303
test,B-C,Place902_12,Place902,2,0.40491294860839844,0.40516856733066753
test,B-A,Place910_1,Place910,1,-1.4336633682250977,-1.4336608184055524
test,B-C,Place910_1,Place910,1,-0.9280660152435303,-0.9280657060015858
test,B-A,Place910_12,Place910,2,-0.20215272903442383,-0.1967974899138234
test,B-C,Place910_12,Place910,2,0.20145416259765625,0.20172932810284028
test,B-A,Place95_1,Place95,1,-0.008155345916748047,-0.008152968678828199
test,B-C,Place95_1,Place95,1,-0.21108484268188477,-0.2110890778465584
test,B-A,Place95_12,Place95,2,0.4077150821685791,0.40765476521493693
test,B-C,Place95_12,Place95,2,0.05524086952209473,0.056630933211657464
test,B-A,Place99_1,Place99,1,-0.09127676486968994,-0.0912656980095159
test,B-C,Place99_1,Place99,1,0.022475242614746094,0.022478198609147793
test,B-A,Place99_12,Place99,2,-0.0713428258895874,-0.07127138209606487
test,B-C,Place99_12,Place99,2,0.28797900676727295,0.28814521331948595
test,B-A,Place918_1,Place918,1,-0.34654465317726135,-0.3463637734918441
test,B-C,Place918_1,Place918,1,0.04368710517883301,0.04319616378837815
test,B-A,Place918_12,Place918,2,-0.22100991010665894,-0.21036108184193958
test,B-C,Place918_12,Place918,2,0.20255547761917114,0.19358989754710765
test,B-A,Place918_13,Place918,2,0.3031976968050003,0.2913885874211124
test,B-C,Place918_13,Place918,2,-0.0069863200187683105,-0.010942750957879555
test,B-A,Place918_123,Place918,3,-0.23463723063468933,-0.21490800653076475
test,B-C,Place918_123,Place918,3,0.019444644451141357,0.02123949922759788
test,B-A,Place921_1,Place921,1,-0.2973681688308716,-0.2973598776287467
test,B-C,Place921_1,Place921,1,-0.2272881269454956,-0.22728108398572355
test,B-A,Place921_12,Place921,2,0.14114928245544434,0.12033476199974513
test,B-C,Place921_12,Place921,2,0.22395968437194824,0.20475230013122925
test,B-A,Place921_13,Place921,2,0.7256606817245483,0.7087920050470269
test,B-C,Place921_13,Place921,2,0.35100746154785156,0.3460279433434802
test,B-A,Place921_123,Place921,3,0.24964189529418945,0.21762086500399613
test,B-C,Place921_123,Place921,3,0.24162602424621582,0.2197449967694426
test,B-A,Place934_1,Place934,1,-0.18319225311279297,-0.18319081724253916
test,B-C,Place934_1,Place934,1,-0.94167160987854,-0.9416472082234391
test,B-A,Place934_12,Place934,2,-0.012447357177734375,-0.0180765695157028
test,B-C,Place934_12,Place934,2,0.43972158432006836,0.3877099438438245
test,B-A,Place934_13,Place934,2,-0.09362506866455078,-0.05502335341080955
test,B-C,Place934_13,Place934,2,0.0754694938659668,0.07447009553839834
test,B-A,Place934_123,Place934,3,-0.23905038833618164,-0.20804118678400663
test,B-C,Place934_123,Place934,3,-0.03950929641723633,-0.05538412455187025
test,B-A,Place937_1,Place937,1,-0.023960351943969727,-0.02397456302724832
test,B-C,Place937_1,Place937,1,0.1923840045928955,0.19236081179660736
test,B-A,Place937_12,Place937,2,-0.44164586067199707,-0.403873434914952
test,B-C,Place937_12,Place937,2,-0.11939692497253418,-0.14330400812249122
test,B-A,Place937_13,Place937,2,-0.20301532745361328,-0.1942929739562711
test,B-C,Place937_13,Place937,2,-0.2757115364074707,-0.4246749741559501
test,B-A,Place937_123,Place937,3,-0.10387420654296875,-0.08909247235071227
test,B-C,Place937_123,Place937,3,-0.048592567443847656,-0.05937659199913359
test,B-A,Place945_1,Place945,1,0.459242582321167,0.4592512118147771
test,B-C,Place945_1,Place945,1,-0.5022623538970947,-0.5022819611430442
test,B-A,Place945_12,Place945,2,-1.2720351219177246,-1.2174034778636038
test,B-C,Place945_12,Place945,2,0.6222929954528809,0.598169969198489
test,B-A,Place945_13,Place945,2,0.13208937644958496,0.014288755007990872
test,B-C,Place945_13,Place945,2,0.3836243152618408,0.24848959248379643
test,B-A,Place945_123,Place945,3,-0.20712614059448242,-0.23939601018772372
test,B-C,Place945_123,Place945,3,2.05267333984375,1.959189410367161
